embedding,instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap
openl3-klda,guitar,openmic,irmas,0.4906015037593985,0.7543352601156069,0.5945330296127562,346.0,0.7863145258103241,0.8768085479068137,0.6818300283706071
openl3-klda,organ,openmic,irmas,0.0463576158940397,0.0402298850574712,0.043076923076923,174.0,0.8133253301320528,0.3761594403870451,0.0802319892150323
openl3-klda,piano,openmic,irmas,0.2514506769825919,0.7647058823529411,0.378457059679767,170.0,0.7436974789915967,0.8505622837370242,0.6263218692224788
openl3-klda,saxophone,openmic,irmas,0.2241379310344827,0.52,0.3132530120481928,150.0,0.7947178871548619,0.7568953386103783,0.2397831121030004
openl3-klda,trumpet,openmic,irmas,0.3224852071005917,0.7266666666666667,0.4467213114754099,150.0,0.8379351740696278,0.867858399296394,0.5347373604917064
openl3-klda,violin,openmic,irmas,0.2363636363636363,0.6363636363636364,0.3446969696969696,143.0,0.7923169267707083,0.8054171698295137,0.3518961283191785
openl3-klda,voice,openmic,irmas,0.5386904761904762,0.9476439790575916,0.6869070208728653,191.0,0.9009603841536614,0.9795048362765107,0.9112918454575104
yamnet-klda,cello,irmas,irmas,0.4205128205128205,0.8723404255319149,0.5674740484429065,94.0,0.924969987995198,0.9631923014455092,0.7589753866511169
yamnet-klda,clarinet,irmas,irmas,0.3694915254237288,0.8582677165354331,0.5165876777251185,127.0,0.8775510204081632,0.9177193494088092,0.6840760164639961
yamnet-klda,flute,irmas,irmas,0.3741258741258741,0.8842975206611571,0.5257985257985258,121.0,0.8841536614645858,0.941314290299286,0.7226273159868093
yamnet-klda,guitar,irmas,irmas,0.7015945330296127,0.8901734104046243,0.7847133757961784,346.0,0.8985594237695078,0.9658390260991416,0.8947194291488904
yamnet-klda,organ,irmas,irmas,0.642023346303502,0.9482758620689656,0.765661252900232,174.0,0.93937575030012,0.987092077285754,0.8860089148282094
yamnet-klda,piano,irmas,irmas,0.6976744186046512,0.8823529411764706,0.7792207792207793,170.0,0.9489795918367347,0.9756212645486002,0.8932075816976134
yamnet-klda,saxophone,irmas,irmas,0.323943661971831,0.7666666666666667,0.4554455445544555,150.0,0.8349339735894358,0.8975681618293756,0.5213573707106974
yamnet-klda,trumpet,irmas,irmas,0.5263157894736842,0.8666666666666667,0.654911838790932,150.0,0.9177671068427372,0.9638610378188216,0.8457077115617806
yamnet-klda,violin,irmas,irmas,0.3888888888888889,0.7832167832167832,0.5197215777262181,143.0,0.8757503001200481,0.9097383247087776,0.6793375816617067
yamnet-klda,voice,irmas,irmas,0.7939914163090128,0.9685863874345548,0.8726415094339622,191.0,0.9675870348139256,0.9929789688526044,0.9480398009454852
yamnet-klda,cello,openmic,openmic,0.8068669527896996,0.831858407079646,0.8191721132897604,226.0,0.8288659793814434,0.911965695151536,0.8881935707475705
yamnet-klda,clarinet,openmic,openmic,0.3661971830985915,0.7591240875912408,0.4940617577197149,137.0,0.6671875,0.7668151673898217,0.4488647637081641
yamnet-klda,flute,openmic,openmic,0.5189393939393939,0.7828571428571428,0.6241457858769931,175.0,0.7064056939501779,0.8186784791435955,0.706770876823308
yamnet-klda,guitar,openmic,openmic,0.9927272727272728,0.9545454545454546,0.9732620320855616,286.0,0.9655963302752294,0.9916550116550116,0.9964696563970196
yamnet-klda,organ,openmic,openmic,0.5507246376811594,0.628099173553719,0.5868725868725869,121.0,0.7517401392111369,0.8282324713409758,0.6334345011463656
yamnet-klda,piano,openmic,openmic,0.9455782312925172,0.975438596491228,0.9602763385146804,285.0,0.944578313253012,0.9854520917678812,0.9928668127455136
yamnet-klda,saxophone,openmic,openmic,0.8164556962025317,0.8459016393442623,0.8309178743961353,305.0,0.8330683624801272,0.9149058894960534,0.9053972075314612
yamnet-klda,trumpet,openmic,openmic,0.7308868501529052,0.7515723270440252,0.7410852713178294,318.0,0.7872611464968153,0.8739579545607585,0.8335668809007156
yamnet-klda,violin,openmic,openmic,0.9110512129380054,0.8578680203045685,0.8836601307189542,394.0,0.8589540412044374,0.9355201439311188,0.9535185726109296
yamnet-klda,voice,openmic,openmic,0.949074074074074,0.9151785714285714,0.9318181818181818,224.0,0.9197860962566844,0.9769642857142856,0.9859397982965716
yamnet-klda,cello,irmas,openmic,0.6926406926406926,0.7079646017699115,0.7002188183807441,226.0,0.7175257731958763,0.8031400553524447,0.7718737481574796
yamnet-klda,clarinet,irmas,openmic,0.3452914798206278,0.5620437956204379,0.4277777777777777,137.0,0.678125,0.6890772155388835,0.3835311741250337
yamnet-klda,flute,irmas,openmic,0.4612676056338028,0.7485714285714286,0.5708061002178648,175.0,0.6494661921708185,0.7322702104097453,0.609548195586916
yamnet-klda,guitar,irmas,openmic,0.9846743295019156,0.8986013986013986,0.939670932358318,286.0,0.9243119266055044,0.980955710955711,0.9914836042245688
yamnet-klda,organ,irmas,openmic,0.4729729729729729,0.5785123966942148,0.5204460966542751,121.0,0.7006960556844548,0.7350306584910691,0.5573348268792603
yamnet-klda,piano,irmas,openmic,0.9688715953307392,0.8736842105263158,0.918819188191882,285.0,0.8939759036144578,0.963778677462888,0.9837875388693692
yamnet-klda,saxophone,irmas,openmic,0.7454545454545455,0.8065573770491803,0.7748031496062993,305.0,0.7726550079491256,0.8506780004047764,0.8319175014522432
yamnet-klda,trumpet,irmas,openmic,0.6655948553054662,0.6509433962264151,0.6581875993640699,318.0,0.7261146496815286,0.7906010531561015,0.7238304279432758
yamnet-klda,violin,irmas,openmic,0.8971428571428571,0.7969543147208121,0.8440860215053763,394.0,0.8161648177496038,0.8730107734155798,0.9198648867866412
yamnet-klda,voice,irmas,openmic,0.965174129353234,0.8660714285714286,0.9129411764705884,224.0,0.9010695187165776,0.976339285714286,0.9846845114938376
yamnet-klda,cello,openmic,irmas,0.2569444444444444,0.7872340425531915,0.3874345549738219,94.0,0.8595438175270108,0.8866263331709165,0.6035660273566336
yamnet-klda,clarinet,openmic,irmas,0.3484848484848485,0.7244094488188977,0.4705882352941176,127.0,0.8757503001200481,0.8801604477802848,0.5955377455600394
yamnet-klda,flute,openmic,irmas,0.2156862745098039,0.8181818181818182,0.3413793103448276,121.0,0.7707082833133253,0.8515285244323197,0.5249682166519292
yamnet-klda,guitar,openmic,irmas,0.5730593607305936,0.7254335260115607,0.6403061224489797,346.0,0.8307322929171669,0.8936087756174461,0.7139721461499088
yamnet-klda,organ,openmic,irmas,0.2176870748299319,0.1839080459770115,0.1993769470404984,174.0,0.8457382953181273,0.5531840313087424,0.1628338373510721
yamnet-klda,piano,openmic,irmas,0.2639821029082774,0.6941176470588235,0.3824959481361425,170.0,0.7713085234093637,0.8406810317709972,0.603539193859717
yamnet-klda,saxophone,openmic,irmas,0.2633053221288515,0.6266666666666667,0.3708086785009862,150.0,0.8085234093637454,0.8175813544415127,0.3465199780869595
yamnet-klda,trumpet,openmic,irmas,0.3838383838383838,0.76,0.5100671140939597,150.0,0.868547418967587,0.8994459102902375,0.577325304669559
yamnet-klda,violin,openmic,irmas,0.296875,0.6643356643356644,0.4103671706263499,143.0,0.8361344537815126,0.8284073116640417,0.3844471591229544
yamnet-klda,voice,openmic,irmas,0.5880503144654088,0.9790575916230366,0.7347740667976425,191.0,0.918967587034814,0.9860573254059808,0.9188762080120184
vggish-klda-genre,cello,irmas,irmas,0.3018867924528302,0.851063829787234,0.4456824512534819,94.0,0.8805522208883554,0.942003681446592,0.6265927007412171
vggish-klda-genre,clarinet,irmas,irmas,0.2567901234567901,0.8188976377952756,0.3909774436090226,127.0,0.8055222088835534,0.8911349531600947,0.4810016967588945
vggish-klda-genre,flute,irmas,irmas,0.3344827586206896,0.8016528925619835,0.4720194647201947,121.0,0.8697478991596639,0.9084864532349086,0.6222507335508888
vggish-klda-genre,guitar,irmas,irmas,0.6206896551724138,0.8323699421965318,0.7111111111111112,346.0,0.8595438175270108,0.9318663513750218,0.8293558339960153
vggish-klda-genre,organ,irmas,irmas,0.4563380281690141,0.9310344827586208,0.612476370510397,174.0,0.8769507803121248,0.968706665434039,0.7629237177380868
vggish-klda-genre,piano,irmas,irmas,0.6457399103139013,0.8470588235294118,0.7328244274809159,170.0,0.9369747899159664,0.9618079584775086,0.8291439102088923
vggish-klda-genre,saxophone,irmas,irmas,0.2712328767123287,0.66,0.3844660194174757,150.0,0.8097238895558223,0.8177528583992965,0.3788161601027109
vggish-klda-genre,trumpet,irmas,irmas,0.3648208469055374,0.7466666666666667,0.4901531728665207,150.0,0.8601440576230492,0.8908311345646438,0.6213235657380259
vggish-klda-genre,violin,irmas,irmas,0.2894736842105263,0.6923076923076923,0.4082474226804123,143.0,0.8277310924369747,0.8622657709985352,0.4904744793978551
vggish-klda-genre,voice,irmas,irmas,0.7669491525423728,0.9476439790575916,0.847775175644028,191.0,0.960984393757503,0.9871257431892804,0.9361631585031726
vggish-klda-genre,cello,openmic,openmic,0.7713178294573644,0.8805309734513275,0.822314049586777,226.0,0.822680412371134,0.8882871493490964,0.8497417969020099
vggish-klda-genre,clarinet,openmic,openmic,0.3451612903225806,0.781021897810219,0.4787472035794183,137.0,0.6359375,0.7457880454499282,0.4185865761099228
vggish-klda-genre,flute,openmic,openmic,0.4870848708487085,0.7542857142857143,0.5919282511210763,175.0,0.6761565836298933,0.7787080103359173,0.6174804938246684
vggish-klda-genre,guitar,openmic,openmic,0.9891304347826086,0.9545454545454546,0.9715302491103204,286.0,0.963302752293578,0.9902797202797204,0.9948540844326814
vggish-klda-genre,organ,openmic,openmic,0.5806451612903226,0.5950413223140496,0.5877551020408163,121.0,0.765661252900232,0.8324713409757398,0.6190383957609474
vggish-klda-genre,piano,openmic,openmic,0.9413793103448276,0.9578947368421052,0.9495652173913044,285.0,0.9301204819277108,0.9716329284750338,0.985383215683497
vggish-klda-genre,saxophone,openmic,openmic,0.796923076923077,0.8491803278688524,0.8222222222222222,305.0,0.821939586645469,0.9056567496458208,0.8896299730855657
vggish-klda-genre,trumpet,openmic,openmic,0.7084548104956269,0.7641509433962265,0.7352496217851741,318.0,0.7770700636942676,0.8526120156761343,0.7994866184870091
vggish-klda-genre,violin,openmic,openmic,0.8782383419689119,0.8604060913705583,0.8692307692307691,394.0,0.838351822503962,0.905737968258048,0.921924925301102
vggish-klda-genre,voice,openmic,openmic,0.9288888888888888,0.9330357142857144,0.930957683741648,224.0,0.9171122994652406,0.9701190476190475,0.9802331111440112
vggish-klda-genre,cello,irmas,openmic,0.6218181818181818,0.7566371681415929,0.6826347305389221,226.0,0.6721649484536083,0.7422523661461715,0.7027153196625997
vggish-klda-genre,clarinet,irmas,openmic,0.2970027247956403,0.7956204379562044,0.4325396825396825,137.0,0.553125,0.686334547459767,0.3301236928170121
vggish-klda-genre,flute,irmas,openmic,0.3976608187134502,0.7771428571428571,0.5261121856866537,175.0,0.5640569395017794,0.7175193798449613,0.58825707925042
vggish-klda-genre,guitar,irmas,openmic,0.9746376811594204,0.9405594405594404,0.9572953736654805,286.0,0.944954128440367,0.9816083916083916,0.9902348970297884
vggish-klda-genre,organ,irmas,openmic,0.3832335329341317,0.5289256198347108,0.4444444444444445,121.0,0.62877030162413,0.639109570781125,0.4031428441255439
vggish-klda-genre,piano,irmas,openmic,0.9315068493150684,0.9543859649122808,0.9428076256499132,285.0,0.9204819277108434,0.962375168690958,0.9816494158867932
vggish-klda-genre,saxophone,irmas,openmic,0.7219101123595506,0.8426229508196721,0.7776096822995462,305.0,0.766295707472178,0.84802671523983,0.8193913031267435
vggish-klda-genre,trumpet,irmas,openmic,0.6240409207161125,0.7672955974842768,0.688293370944993,318.0,0.7184713375796178,0.8049506417249136,0.7237468247989891
vggish-klda-genre,violin,irmas,openmic,0.8428927680798005,0.8578680203045685,0.850314465408805,394.0,0.8114104595879557,0.8657499625179378,0.9060232077316822
vggish-klda-genre,voice,irmas,openmic,0.952127659574468,0.7991071428571429,0.8689320388349515,224.0,0.8556149732620321,0.9641666666666666,0.9763245156038144
vggish-klda-genre,cello,openmic,irmas,0.1952662721893491,0.7021276595744681,0.3055555555555555,94.0,0.8199279711884754,0.8455145904390666,0.3596510227339541
vggish-klda-genre,clarinet,openmic,irmas,0.3196202531645569,0.7952755905511811,0.455981941309255,127.0,0.8553421368547419,0.8892009843798765,0.5128421484982653
vggish-klda-genre,flute,openmic,irmas,0.2927756653992395,0.6363636363636364,0.4010416666666667,121.0,0.8619447779111644,0.8498060927010618,0.4748195173563679
vggish-klda-genre,guitar,openmic,irmas,0.6160458452722063,0.6213872832369942,0.6187050359712231,346.0,0.84093637454982,0.8643654755648975,0.6969310257030623
vggish-klda-genre,organ,openmic,irmas,0.0757575757575757,0.028735632183908,0.0416666666666666,174.0,0.8619447779111644,0.5281848017010261,0.1129984581243533
vggish-klda-genre,piano,openmic,irmas,0.4755555555555555,0.6294117647058823,0.5417721518987343,170.0,0.8913565426170468,0.8355850896508336,0.6252934769965672
vggish-klda-genre,saxophone,openmic,irmas,0.259515570934256,0.5,0.3416856492027335,150.0,0.826530612244898,0.7717150395778365,0.2709633182882791
vggish-klda-genre,trumpet,openmic,irmas,0.3602941176470588,0.6533333333333333,0.4644549763033175,150.0,0.8643457382953181,0.8481134564643799,0.5273892549538828
vggish-klda-genre,violin,openmic,irmas,0.3202846975088968,0.6293706293706294,0.4245283018867924,143.0,0.8535414165666266,0.8153028849023597,0.4273788524702918
vggish-klda-genre,voice,openmic,irmas,0.6127819548872181,0.8534031413612565,0.7133479212253829,191.0,0.9213685474189676,0.9578418670689502,0.8053008674415177
openl3-klda-genre,cello,irmas,irmas,0.4581005586592179,0.8723404255319149,0.6007326007326007,94.0,0.9345738295318128,0.967787342320394,0.7490966670741654
openl3-klda-genre,clarinet,irmas,irmas,0.3745173745173745,0.7637795275590551,0.5025906735751295,127.0,0.8847539015606243,0.9089141635073392,0.6408413946606355
openl3-klda-genre,flute,irmas,irmas,0.3424124513618677,0.7272727272727273,0.4656084656084656,121.0,0.8787515006002401,0.9043515472465165,0.5813897525401163
openl3-klda-genre,guitar,irmas,irmas,0.6914414414414415,0.8872832369942196,0.7772151898734176,346.0,0.8943577430972389,0.9617555613942896,0.868447121193467
openl3-klda-genre,organ,irmas,irmas,0.6486486486486487,0.9655172413793104,0.7759815242494227,174.0,0.9417767106842736,0.9873463067393916,0.8864591863899873
openl3-klda-genre,piano,irmas,irmas,0.7365853658536585,0.888235294117647,0.8053333333333332,170.0,0.9561824729891956,0.9793370556778862,0.9221677996239276
openl3-klda-genre,saxophone,irmas,irmas,0.2908587257617728,0.7,0.4109589041095891,150.0,0.819327731092437,0.8591072999120493,0.4808036799720088
openl3-klda-genre,trumpet,irmas,irmas,0.508,0.8466666666666667,0.635,150.0,0.9123649459783914,0.9528979771328056,0.7313794026413155
openl3-klda-genre,violin,irmas,irmas,0.3682310469314079,0.7132867132867133,0.4857142857142858,143.0,0.8703481392557023,0.8920422978203675,0.5252163325109143
openl3-klda-genre,voice,irmas,irmas,0.7711864406779662,0.9528795811518324,0.8524590163934427,191.0,0.96218487394958,0.992265507143491,0.9578145115480609
openl3-klda-genre,cello,openmic,openmic,0.774468085106383,0.8053097345132744,0.789587852494577,226.0,0.8,0.8906276693887314,0.8554411182142443
openl3-klda-genre,clarinet,openmic,openmic,0.3445945945945945,0.7445255474452555,0.4711316397228637,137.0,0.6421875,0.7553075706345866,0.4279706448766129
openl3-klda-genre,flute,openmic,openmic,0.4763636363636364,0.7485714285714286,0.5822222222222222,175.0,0.6654804270462633,0.7725359911406423,0.6099690639517275
openl3-klda-genre,guitar,openmic,openmic,0.9820143884892086,0.9545454545454546,0.9680851063829786,286.0,0.9587155963302753,0.9883216783216784,0.9944142192817548
openl3-klda-genre,organ,openmic,openmic,0.5694444444444444,0.6776859504132231,0.6188679245283019,121.0,0.765661252900232,0.8331911490269261,0.6081656660163441
openl3-klda-genre,piano,openmic,openmic,0.9482758620689656,0.9649122807017544,0.9565217391304348,285.0,0.9397590361445785,0.9759514170040486,0.987993421208042
openl3-klda-genre,saxophone,openmic,openmic,0.7660818713450293,0.8590163934426229,0.8098918083462133,305.0,0.8044515103338633,0.884335154826958,0.8629709553537135
openl3-klda-genre,trumpet,openmic,openmic,0.7101449275362319,0.7704402515723271,0.7390648567119155,318.0,0.7796178343949045,0.8494942965267397,0.790013927885481
openl3-klda-genre,violin,openmic,openmic,0.8604060913705583,0.8604060913705583,0.8604060913705583,394.0,0.8256735340729001,0.913084452440618,0.9366787999050354
openl3-klda-genre,voice,openmic,openmic,0.9151785714285714,0.9151785714285714,0.9151785714285714,224.0,0.8983957219251337,0.9684226190476192,0.9787533172136051
openl3-klda-genre,cello,irmas,openmic,0.6394557823129252,0.415929203539823,0.5040214477211796,226.0,0.6185567010309279,0.6813988451156593,0.6277638443783411
openl3-klda-genre,clarinet,irmas,openmic,0.2626728110599078,0.4160583941605839,0.3220338983050847,137.0,0.625,0.6531177896126888,0.2934043915545568
openl3-klda-genre,flute,irmas,openmic,0.4869565217391304,0.64,0.5530864197530865,175.0,0.6779359430604982,0.7347655961609451,0.52420939133272
openl3-klda-genre,guitar,irmas,openmic,0.972972972972973,0.8811188811188811,0.924770642201835,286.0,0.9059633027522936,0.9734731934731936,0.9870604306352582
openl3-klda-genre,organ,irmas,openmic,0.4838709677419355,0.371900826446281,0.4205607476635514,121.0,0.7122969837587007,0.6693948280458544,0.4649186116414843
openl3-klda-genre,piano,irmas,openmic,0.976,0.856140350877193,0.9121495327102804,285.0,0.8867469879518072,0.9634278002699056,0.9838377079505056
openl3-klda-genre,saxophone,irmas,openmic,0.7230215827338129,0.659016393442623,0.6895368782161234,305.0,0.712241653418124,0.7757943736085812,0.7170287819357346
openl3-klda-genre,trumpet,irmas,openmic,0.611336032388664,0.4748427672955975,0.5345132743362833,318.0,0.664968152866242,0.7182807428656082,0.6110154902633274
openl3-klda-genre,violin,irmas,openmic,0.8559322033898306,0.7690355329949239,0.8101604278074866,394.0,0.7749603803486529,0.853809248431108,0.8917921586029712
openl3-klda-genre,voice,irmas,openmic,0.9700598802395208,0.7232142857142857,0.8286445012787723,224.0,0.820855614973262,0.9639285714285716,0.9746174475785572
openl3-klda-genre,cello,openmic,irmas,0.1574279379157428,0.7553191489361702,0.2605504587155963,94.0,0.7581032412965186,0.839268312489849,0.3230679316542585
openl3-klda-genre,clarinet,openmic,irmas,0.2318840579710145,0.7559055118110236,0.354898336414048,127.0,0.790516206482593,0.8520616209523517,0.2810091535225974
openl3-klda-genre,flute,openmic,irmas,0.1725663716814159,0.6446280991735537,0.2722513089005235,121.0,0.7496998799519808,0.7832410602048729,0.2335390867533045
openl3-klda-genre,guitar,openmic,irmas,0.4924812030075188,0.7572254335260116,0.5968109339407746,346.0,0.787515006002401,0.8768457698370993,0.6819215027788481
openl3-klda-genre,organ,openmic,irmas,0.0463576158940397,0.0402298850574712,0.043076923076923,174.0,0.8133253301320528,0.3756933530553758,0.0801824079313364
openl3-klda-genre,piano,openmic,irmas,0.2514506769825919,0.7647058823529411,0.378457059679767,170.0,0.7436974789915967,0.850550487574709,0.6263462190076213
openl3-klda-genre,saxophone,openmic,irmas,0.2241379310344827,0.52,0.3132530120481928,150.0,0.7947178871548619,0.7567326297273528,0.2394575031386162
openl3-klda-genre,trumpet,openmic,irmas,0.3234421364985163,0.7266666666666667,0.4476386036960985,150.0,0.8385354141656662,0.8678320140721195,0.5347282145810988
openl3-klda-genre,violin,openmic,irmas,0.2363636363636363,0.6363636363636364,0.3446969696969696,143.0,0.7923169267707083,0.805435536230021,0.3519694020484489
openl3-klda-genre,voice,openmic,irmas,0.5402985074626866,0.9476439790575916,0.688212927756654,191.0,0.9015606242496998,0.9794835389120596,0.9112152972755252
yamnet-klda-genre,cello,irmas,irmas,0.4205128205128205,0.8723404255319149,0.5674740484429065,94.0,0.924969987995198,0.9631923014455092,0.7589758929828255
yamnet-klda-genre,clarinet,irmas,irmas,0.3682432432432432,0.8582677165354331,0.5153664302600474,127.0,0.8769507803121248,0.9176221393378458,0.6840913565038278
yamnet-klda-genre,flute,irmas,irmas,0.3741258741258741,0.8842975206611571,0.5257985257985258,121.0,0.8841536614645858,0.941298242798684,0.722618537911245
yamnet-klda-genre,guitar,irmas,irmas,0.7015945330296127,0.8901734104046243,0.7847133757961784,346.0,0.8985594237695078,0.965832457523209,0.8946955893257562
yamnet-klda-genre,organ,irmas,irmas,0.642023346303502,0.9482758620689656,0.765661252900232,174.0,0.93937575030012,0.9871036331700102,0.8861504534211508
yamnet-klda-genre,piano,irmas,irmas,0.6944444444444444,0.8823529411764706,0.7772020725388601,170.0,0.9483793517406964,0.9756251966027052,0.8931384378293662
yamnet-klda-genre,saxophone,irmas,irmas,0.323943661971831,0.7666666666666667,0.4554455445544555,150.0,0.8349339735894358,0.8975373790677221,0.5214413630511082
yamnet-klda-genre,trumpet,irmas,irmas,0.5263157894736842,0.8666666666666667,0.654911838790932,150.0,0.9177671068427372,0.9638170624450308,0.845872465978634
yamnet-klda-genre,violin,irmas,irmas,0.3902439024390244,0.7832167832167832,0.5209302325581395,143.0,0.8763505402160864,0.9097061835078906,0.6792257867763861
yamnet-klda-genre,voice,irmas,irmas,0.7939914163090128,0.9685863874345548,0.8726415094339622,191.0,0.9675870348139256,0.9929647706096372,0.9477395287272318
yamnet-klda-genre,cello,openmic,openmic,0.8068669527896996,0.831858407079646,0.8191721132897604,226.0,0.8288659793814434,0.9120681996788192,0.8883023152919548
yamnet-klda-genre,clarinet,openmic,openmic,0.3661971830985915,0.7591240875912408,0.4940617577197149,137.0,0.6671875,0.7667571215045494,0.4487894336638336
yamnet-klda-genre,flute,openmic,openmic,0.5189393939393939,0.7828571428571428,0.6241457858769931,175.0,0.7064056939501779,0.8185898855666296,0.7067606091724798
yamnet-klda-genre,guitar,openmic,openmic,0.9927272727272728,0.9545454545454546,0.9732620320855616,286.0,0.9655963302752294,0.9916550116550116,0.9964696563970196
yamnet-klda-genre,organ,openmic,openmic,0.5507246376811594,0.628099173553719,0.5868725868725869,121.0,0.7517401392111369,0.8282324713409758,0.633503861519257
yamnet-klda-genre,piano,openmic,openmic,0.9455782312925172,0.975438596491228,0.9602763385146804,285.0,0.944578313253012,0.9854790823211876,0.9928781729052284
yamnet-klda-genre,saxophone,openmic,openmic,0.8164556962025317,0.8459016393442623,0.8309178743961353,305.0,0.8330683624801272,0.9147642177696822,0.90527379064817
yamnet-klda-genre,trumpet,openmic,openmic,0.7331288343558282,0.7515723270440252,0.7422360248447205,318.0,0.7885350318471338,0.8738838834794553,0.8335045344090756
yamnet-klda-genre,violin,openmic,openmic,0.9110512129380054,0.8578680203045685,0.8836601307189542,394.0,0.8589540412044374,0.9355415622523506,0.9535330812594408
yamnet-klda-genre,voice,openmic,openmic,0.949074074074074,0.9151785714285714,0.9318181818181818,224.0,0.9197860962566844,0.9770238095238096,0.9859825643252452
yamnet-klda-genre,cello,irmas,openmic,0.6896551724137931,0.7079646017699115,0.6986899563318778,226.0,0.7154639175257732,0.8031400553524447,0.7718215037410457
yamnet-klda-genre,clarinet,irmas,openmic,0.3452914798206278,0.5620437956204379,0.4277777777777777,137.0,0.678125,0.6890772155388835,0.3841419421258495
yamnet-klda-genre,flute,irmas,openmic,0.4612676056338028,0.7485714285714286,0.5708061002178648,175.0,0.6494661921708185,0.732093023255814,0.60915187234427
yamnet-klda-genre,guitar,irmas,openmic,0.9846743295019156,0.8986013986013986,0.939670932358318,286.0,0.9243119266055044,0.9810256410256412,0.9915288751098468
yamnet-klda-genre,organ,irmas,openmic,0.4729729729729729,0.5785123966942148,0.5204460966542751,121.0,0.7006960556844548,0.7347374033591043,0.5571748925785419
yamnet-klda-genre,piano,irmas,openmic,0.9688715953307392,0.8736842105263158,0.918819188191882,285.0,0.8939759036144578,0.9637516869095816,0.983771184511463
yamnet-klda-genre,saxophone,irmas,openmic,0.7454545454545455,0.8065573770491803,0.7748031496062993,305.0,0.7726550079491256,0.8506476421776967,0.8318863888641295
yamnet-klda-genre,trumpet,irmas,openmic,0.6655948553054662,0.6509433962264151,0.6581875993640699,318.0,0.7261146496815286,0.7904327097895035,0.7237183348313702
yamnet-klda-genre,violin,irmas,openmic,0.8971428571428571,0.7969543147208121,0.8440860215053763,394.0,0.8161648177496038,0.8730107734155798,0.9199116008282048
yamnet-klda-genre,voice,irmas,openmic,0.965174129353234,0.8660714285714286,0.9129411764705884,224.0,0.9010695187165776,0.9764583333333334,0.9847828582235422
yamnet-klda-genre,cello,openmic,irmas,0.2569444444444444,0.7872340425531915,0.3874345549738219,94.0,0.8595438175270108,0.886666937361269,0.603486286648617
yamnet-klda-genre,clarinet,openmic,irmas,0.3498098859315589,0.7244094488188977,0.4717948717948718,127.0,0.8763505402160864,0.8800325397921751,0.5953181382129528
yamnet-klda-genre,flute,openmic,irmas,0.2166301969365426,0.8181818181818182,0.342560553633218,121.0,0.7719087635054022,0.8515445719329214,0.5251223019215735
yamnet-klda-genre,guitar,openmic,irmas,0.5730593607305936,0.7254335260115607,0.6403061224489797,346.0,0.8307322929171669,0.8936635137502189,0.7143410348465793
yamnet-klda-genre,organ,openmic,irmas,0.2191780821917808,0.1839080459770115,0.2,174.0,0.8463385354141657,0.5530029891220609,0.1628138452473825
yamnet-klda-genre,piano,openmic,irmas,0.2639821029082774,0.6941176470588235,0.3824959481361425,170.0,0.7713085234093637,0.8407714690154136,0.6037283340678649
yamnet-klda-genre,saxophone,openmic,irmas,0.2633053221288515,0.6266666666666667,0.3708086785009862,150.0,0.8085234093637454,0.8174934036939313,0.3466315333822147
yamnet-klda-genre,trumpet,openmic,irmas,0.3838383838383838,0.76,0.5100671140939597,150.0,0.868547418967587,0.8993843447669305,0.5767491638573317
yamnet-klda-genre,violin,openmic,irmas,0.2978056426332288,0.6643356643356644,0.4112554112554112,143.0,0.8367346938775511,0.8283568040626477,0.384509985128789
yamnet-klda-genre,voice,openmic,irmas,0.5880503144654088,0.9790575916230366,0.7347740667976425,191.0,0.918967587034814,0.9860395776022718,0.9190202224992512
